关系ID,关系类型,起始节点ID,结束节点ID,关系属性
1215,ADJACENT_TO,718,716,"{""confidence"": 0.6080000000000001}"
1216,CONTAINS,717,718,"{""confidence"": 0.6119999999999962}"
1217,ADJACENT_TO,720,721,"{""confidence"": 0.6960063364055299}"
1218,ADJACENT_TO,723,720,"{""confidence"": 0.646}"
1219,ADJACENT_TO,724,720,"{""confidence"": 0.6080000000000001}"
1220,ADJACENT_TO,723,721,"{""confidence"": 0.646}"
1221,ADJACENT_TO,724,721,"{""confidence"": 0.6080000000000001}"
1222,ADJACENT_TO,723,722,"{""confidence"": 0.646}"
1223,ADJACENT_TO,724,722,"{""confidence"": 0.6080000000000001}"
1224,CONTAINS,723,724,"{""confidence"": 0.6119999999999962}"
1225,ADJACENT_TO,726,727,"{""confidence"": 0.6908578329882679}"
1226,ADJACENT_TO,731,726,"{""confidence"": 0.646}"
1227,ADJACENT_TO,732,726,"{""confidence"": 0.6080000000000001}"
1228,ADJACENT_TO,727,728,"{""confidence"": 0.6545253048079132}"
1229,ADJACENT_TO,731,727,"{""confidence"": 0.646}"
1230,ADJACENT_TO,732,727,"{""confidence"": 0.6080000000000001}"
1231,ADJACENT_TO,728,729,"{""confidence"": 0.6934530135725787}"
1232,ADJACENT_TO,731,728,"{""confidence"": 0.646}"
1233,ADJACENT_TO,732,728,"{""confidence"": 0.6080000000000001}"
1234,ADJACENT_TO,729,730,"{""confidence"": 0.6986433747412008}"
1235,ADJACENT_TO,731,729,"{""confidence"": 0.646}"
1236,ADJACENT_TO,732,729,"{""confidence"": 0.6080000000000001}"
1237,ADJACENT_TO,731,730,"{""confidence"": 0.646}"
1238,ADJACENT_TO,732,730,"{""confidence"": 0.6080000000000001}"
1239,CONTAINS,731,732,"{""confidence"": 0.611999999999985}"
1240,ADJACENT_TO,735,733,"{""confidence"": 0.5174030032467533}"
1241,ADJACENT_TO,736,733,"{""confidence"": 0.3501675324675325}"
1242,ADJACENT_TO,735,734,"{""confidence"": 0.532696563852814}"
1243,ADJACENT_TO,736,734,"{""confidence"": 0.3645614718614725}"
1244,CONTAINS,735,736,"{""confidence"": 0.611999999999985}"
1245,ADJACENT_TO,740,737,"{""confidence"": 0.646}"
1246,ADJACENT_TO,741,737,"{""confidence"": 0.6080000000000001}"
1247,ADJACENT_TO,738,739,"{""confidence"": 0.4401889149102262}"
1248,ADJACENT_TO,740,738,"{""confidence"": 0.646}"
1249,ADJACENT_TO,741,738,"{""confidence"": 0.6080000000000001}"
1250,ADJACENT_TO,740,739,"{""confidence"": 0.646}"
1251,ADJACENT_TO,741,739,"{""confidence"": 0.6080000000000001}"
1252,CONTAINS,740,741,"{""confidence"": 0.611999999999985}"
1253,ADJACENT_TO,744,745,"{""confidence"": 0.45616789396170904}"
1254,ADJACENT_TO,747,744,"{""confidence"": 0.646}"
1255,ADJACENT_TO,748,744,"{""confidence"": 0.6080000000000001}"
1256,ADJACENT_TO,747,745,"{""confidence"": 0.646}"
1257,ADJACENT_TO,748,745,"{""confidence"": 0.6080000000000001}"
1258,ADJACENT_TO,747,746,"{""confidence"": 0.646}"
1259,ADJACENT_TO,748,746,"{""confidence"": 0.6080000000000001}"
1260,CONTAINS,747,748,"{""confidence"": 0.611999999999985}"
1261,ADJACENT_TO,749,751,"{""confidence"": 0.6339340359094456}"
1262,ADJACENT_TO,752,749,"{""confidence"": 0.646}"
1263,ADJACENT_TO,753,749,"{""confidence"": 0.6080000000000001}"
1264,ADJACENT_TO,750,751,"{""confidence"": 0.5634812646370029}"
1265,ADJACENT_TO,752,750,"{""confidence"": 0.646}"
1266,ADJACENT_TO,753,750,"{""confidence"": 0.6080000000000001}"
1267,ADJACENT_TO,752,751,"{""confidence"": 0.646}"
1268,ADJACENT_TO,753,751,"{""confidence"": 0.6080000000000001}"
1269,CONTAINS,752,753,"{""confidence"": 0.611999999999985}"
1270,ADJACENT_TO,754,755,"{""confidence"": 0.46822227478187695}"
1271,ADJACENT_TO,758,754,"{""confidence"": 0.646}"
1272,ADJACENT_TO,759,754,"{""confidence"": 0.6080000000000001}"
1273,ADJACENT_TO,755,756,"{""confidence"": 0.6318733312309471}"
1274,ADJACENT_TO,758,755,"{""confidence"": 0.646}"
1275,ADJACENT_TO,759,755,"{""confidence"": 0.6080000000000001}"
1276,ADJACENT_TO,758,756,"{""confidence"": 0.646}"
1277,ADJACENT_TO,759,756,"{""confidence"": 0.6080000000000001}"
1278,ADJACENT_TO,758,757,"{""confidence"": 0.566009847305724}"
1279,ADJACENT_TO,759,757,"{""confidence"": 0.39591515040538733}"
1280,CONTAINS,758,759,"{""confidence"": 0.611999999999985}"
1281,ADJACENT_TO,760,763,"{""confidence"": 0.6439867690986418}"
1282,ADJACENT_TO,760,764,"{""confidence"": 0.623690019926856}"
1283,ADJACENT_TO,765,760,"{""confidence"": 0.5542589690687582}"
1284,ADJACENT_TO,766,760,"{""confidence"": 0.38485550030000765}"
1285,ADJACENT_TO,761,762,"{""confidence"": 0.4674221648498755}"
1286,ADJACENT_TO,765,761,"{""confidence"": 0.646}"
1287,ADJACENT_TO,766,761,"{""confidence"": 0.6080000000000001}"
1288,ADJACENT_TO,765,762,"{""confidence"": 0.646}"
1289,ADJACENT_TO,766,762,"{""confidence"": 0.6080000000000001}"
1290,ADJACENT_TO,763,764,"{""confidence"": 0.7174568008712351}"
1291,ADJACENT_TO,765,763,"{""confidence"": 0.646}"
1292,ADJACENT_TO,766,763,"{""confidence"": 0.6080000000000001}"
1293,ADJACENT_TO,765,764,"{""confidence"": 0.646}"
1294,ADJACENT_TO,766,764,"{""confidence"": 0.6080000000000001}"
1295,CONTAINS,765,766,"{""confidence"": 0.611999999999985}"
1296,ADJACENT_TO,770,768,"{""confidence"": 0.646}"
1297,ADJACENT_TO,771,768,"{""confidence"": 0.6080000000000001}"
1298,CONTAINS,770,771,"{""confidence"": 0.6119999999999775}"
1299,ADJACENT_TO,776,772,"{""confidence"": 0.646}"
1300,ADJACENT_TO,777,772,"{""confidence"": 0.6080000000000001}"
1301,ADJACENT_TO,776,773,"{""confidence"": 0.646}"
1302,ADJACENT_TO,777,773,"{""confidence"": 0.6080000000000001}"
1303,ADJACENT_TO,776,774,"{""confidence"": 0.646}"
1304,ADJACENT_TO,777,774,"{""confidence"": 0.6080000000000001}"
1305,ADJACENT_TO,776,775,"{""confidence"": 0.646}"
1306,ADJACENT_TO,777,775,"{""confidence"": 0.6080000000000001}"
1307,CONTAINS,776,777,"{""confidence"": 0.6119999999997496}"
1308,ADJACENT_TO,778,779,"{""confidence"": 0.6399545454545452}"
1309,ADJACENT_TO,778,780,"{""confidence"": 0.5074861169837918}"
1310,ADJACENT_TO,781,778,"{""confidence"": 0.646}"
1311,ADJACENT_TO,782,778,"{""confidence"": 0.6080000000000001}"
1312,ADJACENT_TO,781,779,"{""confidence"": 0.646}"
1313,ADJACENT_TO,782,779,"{""confidence"": 0.6080000000000001}"
1314,ADJACENT_TO,781,780,"{""confidence"": 0.646}"
1315,ADJACENT_TO,782,780,"{""confidence"": 0.5560253073369344}"
1316,CONTAINS,781,782,"{""confidence"": 0.6119999999999962}"
1317,ADJACENT_TO,784,785,"{""confidence"": 0.7109551025626974}"
1318,ADJACENT_TO,786,784,"{""confidence"": 0.646}"
1319,ADJACENT_TO,787,784,"{""confidence"": 0.5603706540997679}"
1320,ADJACENT_TO,786,785,"{""confidence"": 0.646}"
1321,ADJACENT_TO,787,785,"{""confidence"": 0.5324156976637989}"
1322,CONTAINS,786,787,"{""confidence"": 0.6119999999999961}"
